Establishment ID,Name,Address 1,Address 2,City,Zip,Inspection Date,Inspection Results,Inspection Type,Owner,Category,Type,Latitude,Longitude,Location
17332,EDGEMOOR CLUB POOL SNACK BAR,7415 EXETER RD.,,BETHESDA,20814,05/24/2023,No Critical Violations Noted,Pre-Opening - Environmental,EDGEMOOR CLUB,Snack Bar,Food,38.9837,-77.1026,POINT (-77.1026 38.9837)
17380,MILL CREEK TOWNE SWIM POOL SNACK BAR,7285 MILL RUN DR.,,DERWOOD,20855,05/24/2023,No Critical Violations Noted,Pre-Opening - Environmental,MILL CREEK TOWNE SWIM CLUB,Snack Bar,Food,39.1455,-77.1489,POINT (-77.1489 39.1455)
37079,AVENEL COMMUNITY ASSOCIATION,10001 OAKLYN DR.,,POTOMAC,20854,05/23/2023,No Critical Violations Noted,Pre-Opening - Environmental,AVENEL COMMUNITY ASSOCIATION INC,Snack Bar,Food,38.9963,-77.1968,POINT (-77.1968 38.9963)
17323,BETHESDA C.C. POOL SNACK BAR,7601 BRADLEY BLVD.,,BETHESDA,20817,05/23/2023,No Critical Violations Noted,Pre-Opening - Environmental,BETHESDA COUNTRY CLUB,Snack Bar,Food,39.0131,-77.1527,POINT (-77.1527 39.0131)
53844,TANTERRA SWIM CLUB POOL SNACK BAR,18605 TANTERRA WAY,,BROOKEVILLE,20833,05/23/2023,No Critical Violations Noted,Pre-Opening - Environmental,DELICHEF LLC,Snack Bar,Food,39.1621,-77.0657,POINT (-77.0657 39.1621)
17343,MANOR WOODS SWIM CLUB SNACK BAR,14410 BAUER DR.,,ROCKVILLE,20853,05/19/2023,No Critical Violations Noted,Pre-Opening - Environmental,MANOR WOODS SWIM CLUB,Snack Bar,Food,39.0904,-77.1015,POINT (-77.1015 39.0904)
53861,MISS TOYA'S SOUTHERN KITCHEN,225 BOARDWALK PLACE,,GAITHERSBURG,20878,05/19/2023,No Critical Violations Noted,Pre-Opening - Environmental,JEFFEARY MISKIRI,Restaurant,Food,39.1165,-77.198,POINT (-77.198 39.1165)
17363,MANOR COUNTRY C. POOL SNACK BAR,14901 CARROLTON RD.,,ROCKVILLE,20853,05/19/2023,No Critical Violations Noted,Pre-Opening - Environmental,MANOR COUNTRY CLUB,Snack Bar,Food,39.103,-77.0849,POINT (-77.0849 39.103)
19245,TWINBROOK SWIMMING POOL SNACK BAR,13027 ATLANTIC AVE,,ROCKVIILE,20851,05/18/2023,No Critical Violations Noted,Pre-Opening - Environmental,TWINBROOK SWIMMING POOL INC.,Snack Bar,Food,39.0728,-77.1143,POINT (-77.1143 39.0728)
27406,WILDWOOD MANOR SWIMMING POOL ASSOCIATION,10235 HATHERLEIGH DR,,BETHESDA,20814,05/18/2023,No Critical Violations Noted,Pre-Opening - Environmental,WILDWOOD MANOR,Snack Bar,Food,39.0249,-77.1162,POINT (-77.1162 39.0249)
21277,CARDEROCK SPRINGS ELEM. SCHOOL,7401 PERSIMMON TREE LANE,,BETHESDA,20817,05/18/2023,No Critical Violations Noted,Pre-Opening - Environmental,MONTGOMERY COUNTY PUBLIC SCHOOLS,Public School- Elementary,Food,38.9829,-77.1717,POINT (-77.1717 38.9829)
17364,KENWOOD GOLF & C. C. POOL SNACK BAR,5601 RIVER RD.,,BETHESDA,20816,05/16/2023,No Critical Violations Noted,Pre-Opening - Environmental,"KENWOOD GOLF & COUNTRY CLUB, INC.",Snack Bar,Food,38.9743,-77.1132,POINT (-77.1132 38.9743)
17772,LAKELANDS POOL SNACK BAR,960 MAIN ST.,,GAITHERSBURG,20878,05/16/2023,No Critical Violations Noted,Pre-Opening - Environmental,LAKELANDS COMM ASSOC,Snack Bar,Food,39.1181,-77.2319,POINT (-77.2319 39.1181)
18942,REGENCY ESTATES SWIM CLUB SNACK BAR,11511 GAINSBOROUGH RD,,POTOMAC,20854,05/15/2023,No Critical Violations Noted,Pre-Opening - Environmental,REGENCY ESTATES SWIM CLUB,Snack Bar,Food,39.0459,-77.1659,POINT (-77.1659 39.0459)
24035,RIVER FALLS SWIM AND TENNIS/RIVER FALLS COMMUNITY,7915 HORSESHOE LN,,POTOMAC,20854,05/15/2023,No Critical Violations Noted,Pre-Opening - Environmental,RIVER FALLS COMMUNITY CENTER,Snack Bar,Food,38.9901,-77.2128,POINT (-77.2128 38.9901)
53756,SALT AND VINE,3308 OLNEY SANDY SPRING RD,,OLNEY,20832,05/15/2023,No Critical Violations Noted,Pre-Opening - Environmental,THE OLNEY HOUSE LLC,Restaurant,Food,39.1524,-77.0661,POINT (-77.0661 39.1524)
17327,CHEVY CHASE REC. POOL SNACK BAR,8922 SPRING VALLEY RD.,,CHEVY CHASE,20815,05/15/2023,No Critical Violations Noted,Pre-Opening - Environmental,MAHMOUD ABUL HAWA,Snack Bar,Food,39.004,-77.0806,POINT (-77.0806 39.004)
53831,LAWSON STREET GROUP,8367 SNOUFFER SCHOOL RD,,GERMANTOWN,20876,05/15/2023,No Critical Violations Noted,Pre-Opening - Environmental,DANIELLE ROZIER,Caterer,Food,39.1672,-77.1712,POINT (-77.1712 39.1672)
17345,CONCESSION TREATS @ RMSC,355 MARTINS LN.,,ROCKVILLE,20850,05/12/2023,No Critical Violations Noted,Pre-Opening - Environmental,STEVE CARR,Snack Bar,Food,39.0909,-77.1605,POINT (-77.1605 39.0909)
52667,VARIEDADES MAGANAS,11248 TRIANGLE LANE,,SILVER SPRING,20902,05/11/2023,No Critical Violations Noted,Pre-Opening - Environmental,NORA E MAGGNA/VARIEDADES MAGANAS LLC,Market,Food,39.04,-77.0518,POINT (-77.0518 39.04)
53792,NAZ'S HALAL FOOD,13025 WISTERIA DR,,GERMANTOWN,20874,05/10/2023,Critical Violations Corrected,Pre-Opening - Environmental,NAZ'S HALAL FOOD MS LLC,Market,Food,39.1792,-77.2708,POINT (-77.2708 39.1792)
39749,SUN DEVIL GRILL SNACK BAR,10055 GLEN RD.,,POTOMAC,20854,05/10/2023,No Critical Violations Noted,Pre-Opening - Environmental,SUN DEVILL GRILL & SNACK BAR,Snack Bar,Food,39.0481,-77.2078,POINT (-77.2078 39.0481)
30505,CEDARBROOK CLUB,10150 CEDAR LANE,,KENSINGTON,20895,05/09/2023,No Critical Violations Noted,Pre-Opening - Environmental,CEDARBROOK CLUB,Snack Bar,Food,39.0234,-77.0821,POINT (-77.0821 39.0234)
17361,NORBECK COUNTRY CLUB POOL SNACK BAR,17200 CASHELL RD.,,ROCKVILLE,20853,05/09/2023,Critical Violations Corrected,Pre-Opening - Environmental,NORBECK COUNTRY CLUB,Snack Bar,Food,39.1372,-77.0955,POINT (-77.0955 39.1372)
52686,PERI PERI ORIGINAL & KALLISTO STEAKHOUSE,13436 NEW HAMPSHIRE AVE,,SILVER SPRING,20904,05/09/2023,No Critical Violations Noted,Pre-Opening - Environmental,NATUMATIC INC,Restaurant,Food,39.0774,-77.0033,POINT (-77.0033 39.0774)
17340,KENTLANDS SNACK BAR,485 TSCHIFFELY SQUARE RD.,,GAITHERSBURG,20878,05/09/2023,No Critical Violations Noted,Pre-Opening - Environmental,KENTLANDS CITIZENS ASSEMBLY,Snack Bar,Food,39.1232,-77.2439,POINT (-77.2439 39.1232)
53743,CHICKEN ON THE RUN,4933 ST. ELMO AVE.,,BETHESDA,20814,05/08/2023,No Critical Violations Noted,Pre-Opening - Environmental,VIGIL GROUP LLC,Restaurant,Food,38.988,-77.0986,POINT (-77.0986 38.988)
43381,EGE MARKET,4923 ST ELMO AVE,,BETHESDA,20814,05/08/2023,No Critical Violations Noted,Pre-Opening - Environmental,ELCIN YASA,Market,Food,38.9887,-77.0982,POINT (-77.0982 38.9887)
52628,MOTORKAT,6939 LAUREL AVE,,TAKOMA PARK,20912,05/08/2023,No Critical Violations Noted,Pre-Opening - Environmental,CHRISTOPHER BROWN,Restaurant,Food,38.9747,-77.0119,POINT (-77.0119 38.9747)
17318,NEW MARK COMMONS POOL SNACK BAR,607 TEGNER WAY,,ROCKVILLE,20850,05/05/2023,No Critical Violations Noted,Pre-Opening - Environmental,ABARIS REALTY,Snack Bar,Food,39.0746,-77.1574,POINT (-77.1574 39.0746)
53797,KOREAN AMERICAN SENIOR CITIZENS ASSOCIATION,4401 MUNCASTER MILL RD,,ROCKVILLE,20853,05/03/2023,No Critical Violations Noted,Pre-Opening - Environmental,KOREAN AMERICAN SENIOR CITIZENS ASSOCIATION INC,Restaurant,Food,39.112,-77.0861,POINT (-77.0861 39.112)
18556,MOHICAN POOL SNACK BAR,7117 MACARTHUR BLVD.,,BETHESDA,20816,05/02/2023,No Critical Violations Noted,Pre-Opening - Environmental,MOHICAN POOL,Snack Bar,Food,38.96,-77.131,POINT (-77.131 38.96)
53775,KPOT KOREAN BBQ & HOT POT,19727 FREDERICK RD,UNIT 1337,GERMANTOWN,20876,05/02/2023,No Critical Violations Noted,Pre-Opening - Environmental,KHP GERMANTOWN LLC,Restaurant,Food,39.1789,-77.2359,POINT (-77.2359 39.1789)
53788,DOWNTOWN BREW'S,5751 FISHERS LANE,,ROCKVILLE,20851,05/01/2023,No Critical Violations Noted,Pre-Opening - Environmental,DOWNTOWN BREWS INVESTMENRS LLC,Market,Food,39.0632,-77.1177,POINT (-77.1177 39.0632)
28927,PALISADES SWIMMING POOL ASSN INC,6918 SEVEN LOCKS RD,,CABIN JOHN,20818,05/01/2023,No Critical Violations Noted,Pre-Opening - Environmental,NEXKIM INC,Seasonal,Food,38.9791,-77.1629,POINT (-77.1629 38.9791)
17367,CALIFORNIA TORTILLA-POTOMAC,7727 TUCKERMAN LN.,,POTOMAC,20854,05/01/2023,Critical Violations Corrected,Pre-Opening - Environmental,"C. T. POTOMAC, LLC",Restaurant,Food,39.0402,-77.1557,POINT (-77.1557 39.0402)
53794,CAPO DELI,7731 TUCKERMAN LANE,,POTOMAC,20854,04/28/2023,No Critical Violations Noted,Pre-Opening - Environmental,LAUREN LANE LLC DBA CAPO DELI,Restaurant,Food,39.0404,-77.1556,POINT (-77.1556 39.0404)
53787,ORIGINS BBQ & GRILL,3427 OLNEY-LAYTONSVILLE RD,,OLNEY,20832,04/25/2023,No Critical Violations Noted,Pre-Opening - Environmental,ORIGINS BBQ AND GRILL LLC,Caterer,Food,39.1707,-77.1606,POINT (-77.1606 39.1707)
53703,CRAVE CAFE,1200 EAST WEST HWY,,SILVER SPRING,20910,04/20/2023,No Critical Violations Noted,Pre-Opening - Environmental,MILTON COLQUEHOUN,Market,Food,38.9904,-77.0299,POINT (-77.0299 38.9904)
48188,DYNAMIC SCULPT SMOOTHIE BAR,11010 VEIRS MILL RD,,SILVER SPRING,20902,04/20/2023,No Critical Violations Noted,Pre-Opening - Environmental,DYNAMIC SCULPT SMOOTHIE BAR LLC,Market,Food,39.0377,-77.0527,POINT (-77.0527 39.0377)
53772,KOBE JAPAN HIBACHI & SUSHI,19224 MONTGOMERY VILLAGE AVE,,MONTGOMERY VILLAGE,20886,04/20/2023,No Critical Violations Noted,Pre-Opening - Environmental,BA XIAN JU HUI INC,Restaurant,Food,39.1724,-77.2051,POINT (-77.2051 39.1724)
53781,RAY'S CATERING @ SPENCERVILLE ACADEMY,2502 SPENCERVILLE RD,,SPENCERVILLE,20868,04/19/2023,No Critical Violations Noted,Pre-Opening - Environmental,GEORGE SUGGS/ RAYS CATERING,Restaurant,Food,39.1169,-76.9581,POINT (-76.9581 39.1169)
53773,LITTLE ACORN PHARMACY,"11161 NEW HAMPSHIRE AVE ,STE 110",,SILVER SPRING,20904,04/18/2023,No Critical Violations Noted,Pre-Opening - Environmental,LITTLE ACORN PHARMACY LLC,Market,Food,39.0395,-76.9893,POINT (-76.9893 39.0395)
53723,BASKIN ROBBINS,1079 SEVEN LOCKS RD,,POTOMAC,20854,04/18/2023,No Critical Violations Noted,Pre-Opening - Environmental,SHABAZ AULAKH/DAANISH INC,Market,Food,39.0618,-77.1596,POINT (-77.1596 39.0618)
52624,RASA,12033 ROCKVILLE PIKE,,ROCKVILLE,20852,04/18/2023,No Critical Violations Noted,Pre-Opening - Environmental,RASA ROCKVILLE LLC,Restaurant,Food,39.055,-77.1174,POINT (-77.1174 39.055)
1042,GIANT FOOD #0106,7919 TUCKERMAN LN.,,ROCKVILLE,20854,04/13/2023,Critical Violations Corrected,Pre-Opening - Environmental,"GIANT OF MARYLAND, LLC",Market,Food,39.0409,-77.1563,POINT (-77.1563 39.0409)
45649,ADULIS STORE,7825 EASTERN AVE,,SILVER SPRING,20910,04/12/2023,No Critical Violations Noted,Pre-Opening - Environmental,ADULIS ENTERPRISES LLC/DINBERU MELAKEHIWOT,Market,Food,38.9853,-77.0272,POINT (-77.0272 38.9853)
43361,SHAKE SHACK # 1366,195 KENTLANDS  BLVD,,GAITHERSBURG,20878,04/12/2023,No Critical Violations Noted,Pre-Opening - Environmental,SHAKE SHACK MARYLAND LLC,Restaurant,Food,39.1235,-77.2362,POINT (-77.2362 39.1235)
17167,ALBERT EINSTEIN HIGH SCHOOL CONCESSION STAND,11138 NEWPORT MILL RD.,,KENSINGTON,20895,04/12/2023,Critical Violations Corrected,Pre-Opening - Environmental,ALBERT EINSTEIN HIGH SCHOOL,Snack Bar,Food,39.0395,-77.0671,POINT (-77.0671 39.0395)
52689,MODENA RESERVE AT KENSINGTON COFFEE SHOP,10540 METROPOLITAN DR,,KENSINGTON,20895,04/11/2023,No Critical Violations Noted,Pre-Opening - Environmental,SHI-III SOLERA KENSINGTON OWNER LLC,Market,Food,39.0281,-77.0731,POINT (-77.0731 39.0281)
38319,CITIZENS,8113 GEORGIA AVE.,,SILVER SPRING,20910,04/10/2023,No Critical Violations Noted,Pre-Opening - Environmental,CITIZENS INC,Restaurant,Food,38.9909,-77.0261,POINT (-77.0261 38.9909)
52655,TAKOREAN - KOREAN TACO GRILL,261 KENTLANDS BLVD,,GAITHERSBURG,20878,04/06/2023,Critical Violations Corrected,Pre-Opening - Environmental,TAKOREAN KENTLANDS LLC,Restaurant,Food,39.1247,-77.2392,POINT (-77.2392 39.1247)
53745,PHAMOUS SAUCE COMPANY,220 GIRARD ST,STE B,GAITHERSBURG,20877,04/06/2023,No Critical Violations Noted,Pre-Opening - Environmental,JASON PHAM / PHAMOUS SAUCE COMPANY LLC,Caterer,Food,39.1419,-77.1835,POINT (-77.1835 39.1419)
2695,WOODMONT COUNTRY CLUB,1201 ROCKVILLE PK,,ROCKVILLE,20852,04/03/2023,No Critical Violations Noted,Pre-Opening - Environmental,WOODMONT COUNTRY CLUB,Restaurant,Food,39.0649,-77.1402,POINT (-77.1402 39.0649)
51480,ANTOJITOS SANTA ELENA WHEATON,2610 UNIVERSITY BLVD W.,,SILVER SPRING,20902,03/29/2023,No Critical Violations Noted,Pre-Opening - Environmental,ANTOJITOS SANTA ELENA WHEATON LLC,Restaurant,Food,39.0409,-77.0533,POINT (-77.0533 39.0409)
52657,JOLLY YOLLY KIDS,7101 DEMOCRACY BLVD SPACE 1530,,BETHESDA,20817,03/29/2023,No Critical Violations Noted,Pre-Opening - Environmental,JOLLY YOLLY KIDS BETHESDA LLC,Market,Food,39.0243,-77.146,POINT (-77.146 39.0243)
52603,ROCK SOLID REBOOT JUICE,11416 ROCKVILLE PIKE,STE A,ROCKVILLE,20852,03/24/2023,No Critical Violations Noted,Pre-Opening - Environmental,ROCK SOLID REBOOT JUICE #2 INC,Restaurant,Food,39.043,-77.1113,POINT (-77.1113 39.043)
52636,MASTIHA ARTISAN GREEK BAKERY,2387 LEWIS AVE,,ROCKVILLE,20851,03/20/2023,No Critical Violations Noted,Pre-Opening - Environmental,KATERINA V GEORGALLAS,Market,Food,39.0638,-77.1216,POINT (-77.1216 39.0638)
45580,ZINNIA,9201 COLESVILLE RD.,,SILVER SPRING,20910,03/16/2023,No Critical Violations Noted,Pre-Opening - Environmental,MILLS GROUP LLC,Restaurant,Food,39.0054,-77.0223,POINT (-77.0223 39.0054)
17416,ARGYLE C. C. POOL SNACK BAR,14600 ARGYLE CLUB RD.,,SILVER SPRING,20906,03/16/2023,No Critical Violations Noted,Pre-Opening - Environmental,ARGYLE LAND COMPANY INC,Snack Bar,Food,39.0965,-77.0485,POINT (-77.0485 39.0965)
53721,DAMSO KOREAN BBQ,1321 ROCKVILLE PIKE,UNIT C,ROCKVILLE,20852,03/15/2023,No Critical Violations Noted,Pre-Opening - Environmental,B&K ENTERPRISE INC,Restaurant,Food,39.0685,-77.1304,POINT (-77.1304 39.0685)
47091,MILK & HONEY CAFE,9326 GEORGIA AVE.,,SILVER SPRING,20910,03/14/2023,No Critical Violations Noted,Pre-Opening - Environmental,WILLIE Ts  LOBSTER SHACK LLC,Restaurant,Food,39.008,-77.0404,POINT (-77.0404 39.008)
52680,SUNRISE FOOD PRODUCTIONS INTERNATIONALS,2341 DISTRIBUTION CIR,,SILVER SPRING,20910,03/13/2023,No Critical Violations Noted,Pre-Opening - Environmental,ASIATU BAH,Market,Food,39.0073,-77.0497,POINT (-77.0497 39.0073)
52688,QUICKWAY JAPANESE HIBACHI,10042 DARNESTOWN RD,UNIT 2,ROCKVILLE,20850,03/10/2023,No Critical Violations Noted,Pre-Opening - Environmental,QW TRAVILAH SQUARE INC,Market,Food,39.0967,-77.2065,POINT (-77.2065 39.0967)
52687,VIRSA KITCHEN,7845 - D AIRPARK RD,,GAITHERSBURG,20879,03/09/2023,No Critical Violations Noted,Pre-Opening - Environmental,SANA ASHRAF/ VIRSA KITCHEN,Caterer,Food,39.1707,-77.1606,POINT (-77.1606 39.1707)
53698,SANDY SPRING MART,905 SANDY SPRING RD,,SANDY SPRING,20860,03/08/2023,No Critical Violations Noted,Pre-Opening - Environmental,RAHEL BELACHEW,Market,Food,39.1499,-77.0271,POINT (-77.0271 39.1499)
